Daily Averages - OZONE Time Range: 18/07/2011 00:00 to 19/07/2022 00:00,,,,,
Initial Data,RANDWICK OZONE 1h average,ROZELLE OZONE 1h average,NEWCASTLE OZONE 1h average,WOLLONGONG OZONE 1h average,RICHMOND OZONE 1h average
Date,RANDWICK OZONE 24h average [pphm],ROZELLE OZONE 24h average [pphm],NEWCASTLE OZONE 24h average [pphm],WOLLONGONG OZONE 24h average [pphm],RICHMOND OZONE 24h average [pphm]
09/05/2022,0.9,0.9,1.2,1.5,0.9
10/05/2022,1.9,1.4,2.1,2,0.8
11/05/2022,2.7,1.2,2.6,1.8,1.4
12/05/2022,2.4,1.8,2,1.4,0.8
13/05/2022,0.8,0.6,0.9,0.9,0.6
14/05/2022,1,0.8,0.8,0.7,0.7
15/05/2022,0.6,0.6,0.2,0.8,0.7
16/05/2022,1.2,1.2,0.9,0.9,1.4
17/05/2022,0.9,0.9,1.1,1.6,1.3
18/05/2022,1.1,1.5,1.1,1.9,1.4
19/05/2022,1.1,1,1.1,1.6,0.9
20/05/2022,0.9,,1.3,1.6,0.9
21/05/2022,2.3,,1.9,1.9,2
22/05/2022,1.9,1.2,2.2,2,1.6
23/05/2022,1.7,0.7,1.6,1.1,1.4
24/05/2022,0.7,0.7,1.7,1.1,1
25/05/2022,,0.5,0.8,1,0.6
26/05/2022,,0.8,1,0.7,0.7
27/05/2022,0.9,0.5,0.4,0.7,0.6
28/05/2022,0.7,0.9,0.6,1.2,0.8
29/05/2022,1.8,1.6,1.3,2.1,1.2
30/05/2022,1.6,,1.4,1.8,1.4
31/05/2022,1.8,,2.2,2.3,2.5
01/06/2022,2.1,2.1,2.1,2.6,2.6
02/06/2022,1,1,0.8,1.5,0.6
03/06/2022,0.8,0.9,0.2,0.6,0.7
04/06/2022,1.4,1.6,1.4,1.7,1.3
05/06/2022,1.9,2.1,1,1.4,1.8
06/06/2022,2.1,2.4,1.8,2.3,2.5
07/06/2022,2,2.3,1.9,2.6,2.3
08/06/2022,1.8,1.9,1.8,2.6,1.9
09/06/2022,1.7,1.6,1.7,2.5,1.3
10/06/2022,1.5,1.6,1.9,2.4,1.2
11/06/2022,1.7,1.7,1.8,2.5,1.6
12/06/2022,2.1,2.3,2.1,2.6,2.3
13/06/2022,1.4,1.2,1.2,1.7,1
14/06/2022,0.6,0.6,0.4,0.7,0.6
15/06/2022,0.6,0.8,0.9,0.9,1.2
16/06/2022,1,1.2,1.1,1.8,1.7
17/06/2022,1,1,1,1.8,0.8
18/06/2022,1.8,1.5,1.8,2.1,1.1
19/06/2022,1.4,1.4,1.9,2.1,1.1
20/06/2022,0.6,0.6,1.6,1,1
21/06/2022,0.5,0.6,0.3,1.1,0.9
22/06/2022,1,0.9,0.9,1.9,0.8
23/06/2022,0.5,0.7,0.6,2.1,0.8
24/06/2022,0.7,0.9,1.3,1.7,0.9
25/06/2022,1.1,1.4,1.1,1.7,1.3
26/06/2022,0.5,0.6,0.6,1.3,0.9
27/06/2022,2,1.8,1.8,2.5,1.4
28/06/2022,1.6,1.7,1.7,2,1.7
29/06/2022,1,1.1,0.4,1.1,0.8
30/06/2022,1,0.9,0.9,1.3,0.7
01/07/2022,0.4,0.3,1.6,1.8,0.8
02/07/2022,2,1.7,1.1,3.2,2.3
03/07/2022,3.4,3.3,3.2,3.2,2.9
04/07/2022,3.2,3,2.2,2.9,2.8
05/07/2022,3.2,2.9,3.1,2.6,2.5
06/07/2022,3.2,2.6,3.3,2.4,2.5
07/07/2022,2,1.8,2.2,2.1,2.1
08/07/2022,1.7,1.6,2.1,2.4,2
09/07/2022,1.8,1.3,1.5,2.3,1.3
10/07/2022,3,2.4,2.1,2.7,2.5
11/07/2022,1.3,0.9,1.9,1.7,1.6
12/07/2022,0.5,0.5,0.8,0.9,0.9
13/07/2022,1.5,1.5,1.5,2.3,1.5
14/07/2022,2,1.8,2,2.5,2.3
15/07/2022,0.8,0.9,1.3,1.6,0.9
16/07/2022,0.7,0.8,0.8,1.7,0.9
17/07/2022,2.6,2.9,1.8,2.1,2.8
18/07/2022,,,,,
